Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
16/04/2020; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 060; FRANCIA             ; 000000460; 13; 15; 12
16/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 015; LA CORUÑA           ; 000002981; 6,9; 9; 6,5
16/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 020; GUIPUZCOA           ; 000005476; 6,9; 9; 6,5
16/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 036; PONTEVEDRA          ; 000004311; 6,9; 9; 6,5
16/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 060; FRANCIA             ; 000000828; 6,9; 9; 6,5
16/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 015; LA CORUÑA           ; 000000795; 15,5; 16; 15
16/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 020; GUIPUZCOA           ; 000001460; 15,5; 16; 15
16/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 036; PONTEVEDRA          ; 000001150; 15,5; 16; 15
16/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 060; FRANCIA             ; 000000221; 15,5; 16; 15
16/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 015; LA CORUÑA           ; 000001192; 8,5; 10; 8,5
16/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 020; GUIPUZCOA           ; 000002190; 8,5; 10; 8,5
16/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 036; PONTEVEDRA          ; 000001724; 8,5; 10; 8,5
16/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 060; FRANCIA             ; 000000331; 8,5; 10; 8,5
16/04/2020; P4 2701; MUJOL                         ; 030; MURCIA              ; 000000055; 4; 4,25; 3,75
16/04/2020; P4 2801; PALOMETA-JAPUTA               ; 011; CADIZ               ; 000001296; 4,5; 5; 3,5
16/04/2020; P4 2801; PALOMETA-JAPUTA               ; 015; LA CORUÑA           ; 000000024; 4,5; 5; 3,5
16/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 015; LA CORUÑA           ; 000000480; 8,5; 11; 6
16/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 020; GUIPUZCOA           ; 000001292; 8,5; 11; 6
16/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 036; PONTEVEDRA          ; 000000551; 8,5; 11; 6
16/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 015; LA CORUÑA           ; 000000320; 6; 7; 3
16/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 020; GUIPUZCOA           ; 000000862; 6; 7; 3
16/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 036; PONTEVEDRA          ; 000000367; 6; 7; 3
16/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 015; LA CORUÑA           ; 000000160; 6; 7; 4,2
16/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 020; GUIPUZCOA           ; 000000431; 6; 7; 4,2
16/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 036; PONTEVEDRA          ; 000000184; 6; 7; 4,2
16/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 015; LA CORUÑA           ; 000000560; 4; 4,5; 3,5
16/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 020; GUIPUZCOA           ; 000001508; 4; 4,5; 3,5
16/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 036; PONTEVEDRA          ; 000000643; 4; 4,5; 3,5
16/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 015; LA CORUÑA           ; 000000080; 10; 10; 9
16/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 020; GUIPUZCOA           ; 000000215; 10; 10; 9
16/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 036; PONTEVEDRA          ; 000000092; 10; 10; 9
16/04/2020; P4 3101; PEZ ESPADA                    ; 015; LA CORUÑA           ; 000000150; 22; 24; 18
16/04/2020; P4 3101; PEZ ESPADA                    ; 020; GUIPUZCOA           ; 000000480; 22; 24; 18
16/04/2020; P4 3201; COCOCHAS DE MERLUZA           ; 020; GUIPUZCOA           ; 000000213; 38; 40; 36
16/04/2020; P4 3202; COCOCHAS DE BACALAO           ; 020; GUIPUZCOA           ; 000000426; 9,5; 12; 9
16/04/2020; P4 3203; COCOCHA DE RAPE               ; 020; GUIPUZCOA           ; 000000071; 14; 14,5; 12
16/04/2020; P4 3301; PULPO GRANDE                  ; 015; LA CORUÑA           ; 000000032; 9; 9,5; 8
16/04/2020; P4 3301; PULPO GRANDE                  ; 021; HUELVA              ; 000000056; 9; 9,5; 8
16/04/2020; P4 3301; PULPO GRANDE                  ; 036; PONTEVEDRA          ; 000000078; 9; 9,5; 8
16/04/2020; P4 3302; PULPO COCIDO                  ; 015; LA CORUÑA           ; 000000046; 24,5; 27,5; 14
16/04/2020; P4 3302; PULPO COCIDO                  ; 021; HUELVA              ; 000000079; 24,5; 27,5; 14
16/04/2020; P4 3302; PULPO COCIDO                  ; 036; PONTEVEDRA          ; 000000108; 24,5; 27,5; 14
16/04/2020; P4 3303; PULPO MEDIANO                 ; 015; LA CORUÑA           ; 000000039; 8; 8,3; 7,5
16/04/2020; P4 3303; PULPO MEDIANO                 ; 021; HUELVA              ; 000000068; 8; 8,3; 7,5
16/04/2020; P4 3303; PULPO MEDIANO                 ; 036; PONTEVEDRA          ; 000000093; 8; 8,3; 7,5
16/04/2020; P4 3304; PULPO PEQUEÑO                 ; 015; LA CORUÑA           ; 000000013; 6; 7,2; 4
16/04/2020; P4 3304; PULPO PEQUEÑO                 ; 021; HUELVA              ; 000000022; 6; 7,2; 4
16/04/2020; P4 3304; PULPO PEQUEÑO                 ; 036; PONTEVEDRA          ; 000000031; 6; 7,2; 4
16/04/2020; P4 3402; RAPE COLAS                    ; 015; LA CORUÑA           ; 000000225; 18; 20; 15
16/04/2020; P4 3402; RAPE COLAS                    ; 020; GUIPUZCOA           ; 000002084; 18; 20; 15
16/04/2020; P4 3402; RAPE COLAS                    ; 036; PONTEVEDRA          ; 000000949; 18; 20; 15
16/04/2020; P4 3403; RAPE C/C.                     ; 015; LA CORUÑA           ; 000000075; 9; 9; 8,4
16/04/2020; P4 3403; RAPE C/C.                     ; 020; GUIPUZCOA           ; 000000695; 9; 9; 8,4
16/04/2020; P4 3403; RAPE C/C.                     ; 036; PONTEVEDRA          ; 000000316; 9; 9; 8,4
16/04/2020; P4 3501; RAYA                          ; 015; LA CORUÑA           ; 000000015; 10; 10,5; 9,5
16/04/2020; P4 3501; RAYA                          ; 020; GUIPUZCOA           ; 000001000; 10; 10,5; 9,5
16/04/2020; P4 3601; SABLE                         ; 030; MURCIA              ; 000000050; 5,5; 6; 5
16/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 015; LA CORUÑA           ; 000002744; 1,5; 2; 1,5
16/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 020; GUIPUZCOA           ; 000001212; 1,5; 2; 1,5
16/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 033; ASTURIAS            ; 000006900; 1,5; 2; 1,5
16/04/2020; P4 4001; JIBIA                         ; 011; CADIZ               ; 000000275; 6,5; 7; 5,5
16/04/2020; P4 4001; JIBIA                         ; 030; MURCIA              ; 000000505; 6,5; 7; 5,5
16/04/2020; P4 4001; JIBIA                         ; 046; VALENCIA            ; 000000751; 6,5; 7; 5,5
16/04/2020; P4 4703; BROTOLA ENTERA                ; 030; MURCIA              ; 000000120; 5; 5,5; 4,5
16/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 015; LA CORUÑA           ; 000000078; 3; 3; 2,5
16/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 020; GUIPUZCOA           ; 000001812; 3; 3; 2,5
16/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 036; PONTEVEDRA          ; 000000300; 3; 3; 2,5
16/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 015; LA CORUÑA           ; 000000052; 2; 2,5; 2
16/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 020; GUIPUZCOA           ; 000001208; 2; 2,5; 2
16/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 036; PONTEVEDRA          ; 000000200; 2; 2,5; 2
16/04/2020; P4 4901; CABRACHO O RASCACIO           ; 015; LA CORUÑA           ; 000000015; 10; 12,5; 8,5
16/04/2020; P4 5101; CONGRIO                       ; 015; LA CORUÑA           ; 000000035; 4,5; 5; 4
16/04/2020; P4 5101; CONGRIO                       ; 020; GUIPUZCOA           ; 000002410; 4,5; 5; 4
16/04/2020; P4 5203; CORVINA ACUICULTURA           ; 012; CASTELLON           ; 000001318; 7,5; 10; 6,5
16/04/2020; P4 5203; CORVINA ACUICULTURA           ; 030; MURCIA              ; 000002036; 7,5; 10; 6,5
16/04/2020; P4 5205; CORVINA SALVAJE               ; 012; CASTELLON           ; 000000232; 10; 10,5; 9,5
16/04/2020; P4 5205; CORVINA SALVAJE               ; 030; MURCIA              ; 000000359; 10; 10,5; 9,5
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 012; CASTELLON           ; 000000122; 24; 25; 23
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 015; LA CORUÑA           ; 000000003; 24; 25; 23
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 030; MURCIA              ; 000000403; 24; 25; 23
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 036; PONTEVEDRA          ; 000000040; 24; 25; 23
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 046; VALENCIA            ; 000000065; 24; 25; 23
16/04/2020; P4 5702; LUBINA DE CAPTURA             ; 068; GRECIA              ; 000000640; 24; 25; 23
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 012; CASTELLON           ; 000000610; 9; 11,5; 5,9
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 015; LA CORUÑA           ; 000000015; 9; 11,5; 5,9
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 030; MURCIA              ; 000002016; 9; 11,5; 5,9
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 036; PONTEVEDRA          ; 000000200; 9; 11,5; 5,9
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 046; VALENCIA            ; 000000324; 9; 11,5; 5,9
16/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 068; GRECIA              ; 000003200; 9; 11,5; 5,9
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 012; CASTELLON           ; 000001281; 6,6; 7; 4,7
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 015; LA CORUÑA           ; 000000032; 6,6; 7; 4,7
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 030; MURCIA              ; 000004234; 6,6; 7; 4,7
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 036; PONTEVEDRA          ; 000000420; 6,6; 7; 4,7
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 046; VALENCIA            ; 000000680; 6,6; 7; 4,7
16/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 068; GRECIA              ; 000006720; 6,6; 7; 4,7
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 012; CASTELLON           ; 000001037; 4,9; 6; 3,6
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 015; LA CORUÑA           ; 000000026; 4,9; 6; 3,6
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 030; MURCIA              ; 000003427; 4,9; 6; 3,6
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 036; PONTEVEDRA          ; 000000340; 4,9; 6; 3,6
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 046; VALENCIA            ; 000000551; 4,9; 6; 3,6
16/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 068; GRECIA              ; 000005440; 4,9; 6; 3,6
16/04/2020; P4 6101; PARGO                         ; 030; MURCIA              ; 000000015; 14; 16; 9,5
16/04/2020; P4 6402; RODABALLO DE CAPTURA          ; 015; LA CORUÑA           ; 000000347; 18; 18; 18
16/04/2020; P4 6402; RODABALLO DE CAPTURA          ; 036; PONTEVEDRA          ; 000000080; 18; 18; 18
16/04/2020; P4 6403; RODABALLO ACUICULTURA         ; 015; LA CORUÑA           ; 000001966; 7,5; 7,5; 7,2
16/04/2020; P4 6403; RODABALLO ACUICULTURA         ; 036; PONTEVEDRA          ; 000000451; 7,5; 7,5; 7,2
16/04/2020; P4 6501; ROSADA                        ; 015; LA CORUÑA           ; 000000060; 9,5; 9,8; 8,5
16/04/2020; P4 6501; ROSADA                        ; 020; GUIPUZCOA           ; 000000940; 9,5; 9,8; 8,5
16/04/2020; P4 6501; ROSADA                        ; 036; PONTEVEDRA          ; 000000300; 9,5; 9,8; 8,5
16/04/2020; P4 6602; FILETE DE SALMON              ; 015; LA CORUÑA           ; 000000030; 9,5; 10,5; 8,5
16/04/2020; P4 6602; FILETE DE SALMON              ; 020; GUIPUZCOA           ; 000000109; 9,5; 10,5; 8,5
16/04/2020; P4 6602; FILETE DE SALMON              ; 060; FRANCIA             ; 000000033; 9,5; 10,5; 8,5
16/04/2020; P4 6602; FILETE DE SALMON              ; 067; IRLANDA             ; 000000084; 9,5; 10,5; 8,5
16/04/2020; P4 6602; FILETE DE SALMON              ; 070; DINAMARCA           ; 000000132; 9,5; 10,5; 8,5
16/04/2020; P4 6603; SALMON GRANDE>7KG             ; 015; LA CORUÑA           ; 000001043; 6,1; 6,1; 5,7
16/04/2020; P4 6603; SALMON GRANDE>7KG             ; 020; GUIPUZCOA           ; 000003819; 6,1; 6,1; 5,7
16/04/2020; P4 6603; SALMON GRANDE>7KG             ; 060; FRANCIA             ; 000001170; 6,1; 6,1; 5,7
16/04/2020; P4 6603; SALMON GRANDE>7KG             ; 067; IRLANDA             ; 000002940; 6,1; 6,1; 5,7
16/04/2020; P4 6603; SALMON GRANDE>7KG             ; 070; DINAMARCA           ; 000004606; 6,1; 6,1; 5,7
16/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 015; LA CORUÑA           ; 000000417; 5,5; 5,7; 5,3
16/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 020; GUIPUZCOA           ; 000001528; 5,5; 5,7; 5,3
16/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 060; FRANCIA             ; 000000468; 5,5; 5,7; 5,3
16/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 067; IRLANDA             ; 000001176; 5,5; 5,7; 5,3
16/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 070; DINAMARCA           ; 000001842; 5,5; 5,7; 5,3
16/04/2020; P4 6702; SARDINA PARROCHA              ; 012; CASTELLON           ; 000000175; 4; 4,5; 4
16/04/2020; P4 6702; SARDINA PARROCHA              ; 015; LA CORUÑA           ; 000000650; 4; 4,5; 4
16/04/2020; P4 6702; SARDINA PARROCHA              ; 021; HUELVA              ; 000001218; 4; 4,5; 4
16/04/2020; P4 6702; SARDINA PARROCHA              ; 036; PONTEVEDRA          ; 000001600; 4; 4,5; 4
16/04/2020; P4 6702; SARDINA PARROCHA              ; 046; VALENCIA            ; 000000800; 4; 4,5; 4
16/04/2020; P4 6702; SARDINA PARROCHA              ; 062; ITALIA              ; 000007660; 4; 4,5; 4
16/04/2020; P4 6801; SARGO                         ; 015; LA CORUÑA           ; 000000130; 13,5; 13,5; 12,5
16/04/2020; P4 6801; SARGO                         ; 030; MURCIA              ; 000000170; 13,5; 13,5; 12,5
16/04/2020; P4 7101; ABADEJO                       ; 020; GUIPUZCOA           ; 000003590; 9,5; 10; 9,2
16/04/2020; P4 8101; LENGUADINA                    ; 015; LA CORUÑA           ; 000000136; 6,5; 7; 4,5
16/04/2020; P4 8101; LENGUADINA                    ; 020; GUIPUZCOA           ; 000000387; 6,5; 7; 4,5
16/04/2020; P4 8101; LENGUADINA                    ; 070; DINAMARCA           ; 000010600; 6,5; 7; 4,5
16/04/2020; P4 9101; CHIPIRONES                    ; 015; LA CORUÑA           ; 000000180; 9,5; 10; 8
16/04/2020; P4 9101; CHIPIRONES                    ; 020; GUIPUZCOA           ; 000002774; 9,5; 10; 8
16/04/2020; P4 9101; CHIPIRONES                    ; 030; MURCIA              ; 000000145; 9,5; 10; 8
16/04/2020; P4 9101; CHIPIRONES                    ; 036; PONTEVEDRA          ; 000000090; 9,5; 10; 8
16/04/2020; P4 9202; SALMONETE DE ROCA             ; 020; GUIPUZCOA           ; 000000022; 16; 21,5; 12
16/04/2020; P4 9202; SALMONETE DE ROCA             ; 030; MURCIA              ; 000000016; 16; 21,5; 12
16/04/2020; P4 9203; SALMONETE DE FANGO            ; 020; GUIPUZCOA           ; 000000127; 6; 6; 5,5
16/04/2020; P4 9203; SALMONETE DE FANGO            ; 030; MURCIA              ; 000000089; 6; 6; 5,5
16/04/2020; P4 9302; TRUCHA DE +1 KG.              ; 015; LA CORUÑA           ; 000000193; 5,15; 5,5; 3,95
16/04/2020; P4 9302; TRUCHA DE +1 KG.              ; 020; GUIPUZCOA           ; 000000244; 5,15; 5,5; 3,95
16/04/2020; P4 9302; TRUCHA DE +1 KG.              ; 036; PONTEVEDRA          ; 000000120; 5,15; 5,5; 3,95
16/04/2020; P4 9303; TRUCHA ASALMONADA             ; 015; LA CORUÑA           ; 000000530; 4,2; 5,25; 3,75
16/04/2020; P4 9303; TRUCHA ASALMONADA             ; 020; GUIPUZCOA           ; 000000671; 4,2; 5,25; 3,75
16/04/2020; P4 9303; TRUCHA ASALMONADA             ; 036; PONTEVEDRA          ; 000000330; 4,2; 5,25; 3,75
16/04/2020; P4 9304; TRUCHA BLANCA                 ; 015; LA CORUÑA           ; 000000231; 3,6; 3,85; 2,5
16/04/2020; P4 9304; TRUCHA BLANCA                 ; 020; GUIPUZCOA           ; 000000293; 3,6; 3,85; 2,5
16/04/2020; P4 9304; TRUCHA BLANCA                 ; 036; PONTEVEDRA          ; 000000144; 3,6; 3,85; 2,5
16/04/2020; P4 9305; FILETE DE TRUCHA              ; 015; LA CORUÑA           ; 000000010; 5,35; 5,9; 4,75
16/04/2020; P4 9305; FILETE DE TRUCHA              ; 020; GUIPUZCOA           ; 000000012; 5,35; 5,9; 4,75
16/04/2020; P4 9305; FILETE DE TRUCHA              ; 036; PONTEVEDRA          ; 000000006; 5,35; 5,9; 4,75
16/04/2020; P4 9601; PERCA O TILAPIA               ; 020; GUIPUZCOA           ; 000000106; 5; 5,5; 4,5
16/04/2020; P4 9602; FILETE DE PERCA               ; 020; GUIPUZCOA           ; 000002005; 6,7; 7,1; 6,35
16/04/2020; P4 9801; CARBONERO O FOGONERO          ; 020; GUIPUZCOA           ; 000000990; 4; 4,5; 4
16/04/2020; P4 9801; CARBONERO O FOGONERO          ; 030; MURCIA              ; 000000040; 4; 4,5; 4
16/04/2020; P4 A601; SAN PEDRO                     ; 015; LA CORUÑA           ; 000000006; 12; 14; 11
16/04/2020; P5 0101; ALMEJAS FINAS                 ; 011; CADIZ               ; 000000050; 30; 38; 22
16/04/2020; P5 0101; ALMEJAS FINAS                 ; 015; LA CORUÑA           ; 000000062; 30; 38; 22
16/04/2020; P5 0101; ALMEJAS FINAS                 ; 020; GUIPUZCOA           ; 000000109; 30; 38; 22
16/04/2020; P5 0101; ALMEJAS FINAS                 ; 036; PONTEVEDRA          ; 000000305; 30; 38; 22
16/04/2020; P5 0102; ALMEJAS BABOSAS               ; 011; CADIZ               ; 000000028; 24; 26; 20
16/04/2020; P5 0102; ALMEJAS BABOSAS               ; 015; LA CORUÑA           ; 000000035; 24; 26; 20
16/04/2020; P5 0102; ALMEJAS BABOSAS               ; 020; GUIPUZCOA           ; 000000061; 24; 26; 20
16/04/2020; P5 0102; ALMEJAS BABOSAS               ; 036; PONTEVEDRA          ; 000000171; 24; 26; 20
16/04/2020; P5 0103; ALMEJAS RUBIAS                ; 011; CADIZ               ; 000000040; 12; 13,5; 10,5
16/04/2020; P5 0103; ALMEJAS RUBIAS                ; 015; LA CORUÑA           ; 000000050; 12; 13,5; 10,5
16/04/2020; P5 0103; ALMEJAS RUBIAS                ; 020; GUIPUZCOA           ; 000000087; 12; 13,5; 10,5
16/04/2020; P5 0103; ALMEJAS RUBIAS                ; 036; PONTEVEDRA          ; 000000244; 12; 13,5; 10,5
16/04/2020; P5 0104; ALMEJA CULTIVADA              ; 011; CADIZ               ; 000000081; 13,5; 14; 7,5
16/04/2020; P5 0104; ALMEJA CULTIVADA              ; 015; LA CORUÑA           ; 000000102; 13,5; 14; 7,5
16/04/2020; P5 0104; ALMEJA CULTIVADA              ; 020; GUIPUZCOA           ; 000000179; 13,5; 14; 7,5
16/04/2020; P5 0104; ALMEJA CULTIVADA              ; 036; PONTEVEDRA          ; 000000500; 13,5; 14; 7,5
16/04/2020; P5 0402; CANGREJO DE MAR               ; 011; CADIZ               ; 000000006; 2,1; 6; 1,75
16/04/2020; P5 0402; CANGREJO DE MAR               ; 036; PONTEVEDRA          ; 000000290; 2,1; 6; 1,75
16/04/2020; P5 0502; CIGALAS GRANDES               ; 020; GUIPUZCOA           ; 000000002; 55; 55; 48
16/04/2020; P5 0503; CIGALAS MEDIANAS              ; 020; GUIPUZCOA           ; 000000005; 32; 36; 24
16/04/2020; P5 0504; CIGALAS PEQUEÑAS              ; 020; GUIPUZCOA           ; 000000003; 12; 15; 9
16/04/2020; P5 0601; CHIRLA GRANDE -ITALIA-        ; 011; CADIZ               ; 000000086; 8; 8,5; 7,2
16/04/2020; P5 0601; CHIRLA GRANDE -ITALIA-        ; 021; HUELVA              ; 000000054; 8; 8,5; 7,2
16/04/2020; P5 0602; CHIRLA PEQUEÑA -ITALIA-       ; 011; CADIZ               ; 000000066; 6; 6,5; 5,5
16/04/2020; P5 0602; CHIRLA PEQUEÑA -ITALIA-       ; 021; HUELVA              ; 000000042; 6; 6,5; 5,5
16/04/2020; P5 0603; CHIRLA NACIONAL GRANDE        ; 011; CADIZ               ; 000000038; 7,75; 9; 6,5
16/04/2020; P5 0603; CHIRLA NACIONAL GRANDE        ; 021; HUELVA              ; 000000024; 7,75; 9; 6,5
16/04/2020; P5 0701; GAMBAS GIGANTES               ; 021; HUELVA              ; 000000026; 65; 84; 45
16/04/2020; P5 0702; GAMBAS PLANCHA                ; 021; HUELVA              ; 000000182; 44; 58; 37,5
16/04/2020; P5 0703; GAMBAS ARROCERAS              ; 021; HUELVA              ; 000000208; 18,5; 20; 12
16/04/2020; P5 0704; GAMBAS COCIDAS GRANDES        ; 021; HUELVA              ; 000000052; 34; 38; 20
16/04/2020; P5 0705; GAMBAS COCIDAS MEDIANAS       ; 021; HUELVA              ; 000000052; 20; 22; 20
16/04/2020; P5 0801; LANGOSTINO FRESCO             ; 015; LA CORUÑA           ; 000000180; 25; 38,5; 18
